10.8448,-0.150367,0.98863
10.8573,-0.137932,0.990442
10.8699,-0.125475,0.992097
10.8825,-0.112999,0.993595
10.895,-0.100504,0.994937
10.9076,-0.0879942,0.996121
10.9202,-0.0754701,0.997148
10.9327,-0.0629341,0.998018
10.9453,-0.0503882,0.99873
10.9579,-0.0378343,0.999284
10.9704,-0.0252744,0.999681
10.983,-0.0127106,0.999919
10.9956,-0.000144693,1
11.0081,0.0124212,0.999923
11.0207,0.0249851,0.999688
11.0333,0.0375451,0.999295
11.0458,0.0500991,0.998744
11.0584,0.0626453,0.998036
11.071,0.0751815,0.99717
11.0835,0.0877059,0.996146
11.0961,0.100216,0.994966
11.1087,0.112711,0.993628
11.1212,0.125188,0.992133
11.1338,0.137645,0.990482
11.1464,0.150081,0.988674
11.1589,0.162492,0.98671
11.1715,0.174878,0.98459
11.1841,0.187237,0.982315
11.1966,0.199566,0.979884
11.2092,0.211863,0.977299
11.2218,0.224127,0.97456
11.2343,0.236355,0.971667
11.2469,0.248547,0.96862
11.2595,0.260698,0.96542
11.272,0.272809,0.962068
11.2846,0.284877,0.958564
11.2972,0.2969,0.954909
11.3097,0.308875,0.951102
11.3223,0.320802,0.947146
11.3349,0.332679,0.94304
11.3474,0.344503,0.938785
11.36,0.356272,0.934382
11.3726,0.367985,0.929832
11.3851,0.37964,0.925134
11.3977,0.391236,0.920291
11.4103,0.402769,0.915302
11.4228,0.414239,0.910168
11.4354,0.425643,0.904891
11.448,0.43698,0.899471
11.4605,0.448248,0.893909
11.4731,0.459446,0.888206
11.4857,0.470571,0.882362
11.4982,0.481621,0.87638
11.5108,0.492596,0.870258
11.5234,0.503492,0.864
11.5359,0.514309,0.857605
11.5485,0.525045,0.851074
11.5611,0.535698,0.844409
11.5736,0.546267,0.837611
11.5862,0.556749,0.830681
11.5988,0.567143,0.823619
11.6113,0.577448,0.816427
11.6239,0.587661,0.809107
11.6365,0.597782,0.801659
11.649,0.607809,0.794084
11.6616,0.617739,0.786383
11.6742,0.627572,0.778559
11.6867,0.637305,0.770611
11.6993,0.646939,0.762542
11.7119,0.65647,0.754353
11.7244,0.665897,0.746044
11.737,0.675219,0.737617
11.7496,0.684434,0.729074
11.7621,0.693542,0.720416
11.7747,0.70254,0.711645
11.7873,0.711427,0.70276
11.7998,0.720201,0.693765
11.8124,0.728862,0.68466
11.825,0.737408,0.675448
11.8375,0.745837,0.666128
11.8501,0.754149,0.656703
11.8627,0.762341,0.647175
11.8752,0.770414,0.637544
11.8878,0.778364,0.627813
11.9004,0.786192,0.617983
11.9129,0.793895,0.608055
11.9255,0.801473,0.598031
11.9381,0.808925,0.587912
11.9506,0.816248,0.577701
11.9632,0.823443,0.567399
11.9758,0.830508,0.557007
11.9883,0.837442,0.546526
12.0009,0.844243,0.53596
12.0135,0.850911,0.525309
12.026,0.857445,0.514575
12.0386,0.863844,0.50376
12.0511,0.870106,0.492865
12.0637,0.87623,0.481893
12.0763,0.882216,0.470844
12.0888,0.888063,0.459721
12.1014,0.89377,0.448526
12.114,0.899336,0.437259
12.1265,0.904759,0.425924
12.1391,0.91004,0.414521
12.1517,0.915177,0.403053
12.1642,0.920169,0.391521
12.1768,0.925016,0.379927
12.1894,0.929717,0.368274
12.2019,0.934272,0.356562
12.2145,0.938678,0.344794
12.2271,0.942937,0.332971
12.2396,0.947047,0.321096
12.2522,0.951007,0.30917
12.2648,0.954817,0.297196
12.2773,0.958476,0.285174
12.2899,0.961984,0.273108
12.3025,0.965339,0.260998
12.315,0.968543,0.248847
12.3276,0.971593,0.236657
12.3402,0.97449,0.224429
12.3527,0.977234,0.212166
12.3653,0.979823,0.199869
12.3779,0.982257,0.187541
12.3904,0.984536,0.175184
12.403,0.986659,0.162798
12.4156,0.988627,0.150387
12.4281,0.990439,0.137952
12.4407,0.992094,0.125496
12.4533,0.993593,0.113019
12.4658,0.994935,0.100525
12.4784,0.996119,0.0880148
12.491,0.997147,0.0754907
12.5035,0.998016,0.0629547
12.5161,0.998729,0.0504088
12.5287,0.999283,0.0378549
12.5412,0.99968,0.0252951
12.5538,0.999919,0.0127312
12.5664,1,0.000165363
